time1;angular1;time2;angular2;time3;angular3;time4;angular4;time5;angular5;time6;angular6;time7;angular7;time8;angular8;time9;angular9;time10;angular10;time11;angular11;time12;angular12;time13;angular13;time14;angular14;time15;angular15;time16;angular16
24.600000;0.540355;24.600000;-0.205330;24.600000;0.807470;24.600000;-0.098004;24.600000;-0.317582;24.600000;0.703075;24.600000;-0.474975;24.600000;-0.366185;24.600000;1.177783;24.600000;0.816126;24.600000;0.265384;24.600000;0.279898;24.600000;-0.228632;24.600000;-0.148871;24.600000;-0.148871;24.600000;0.272175
24.700000;0.449142;24.700000;-0.247674;24.700000;0.805873;24.700000;-0.070307;24.700000;-0.333960;24.700000;0.570582;24.700000;-0.469915;24.700000;-0.410526;24.700000;1.434911;24.700000;0.587227;24.700000;0.294013;24.700000;0.292415;24.700000;-0.156594;24.700000;-0.137020;24.700000;-0.137020;24.700000;0.308261
24.800000;0.384294;24.800000;-0.197740;24.800000;0.838230;24.800000;-0.111453;24.800000;-0.320112;24.800000;0.515322;24.800000;-0.478437;24.800000;-0.389354;24.800000;1.523062;24.800000;0.424108;24.800000;0.278700;24.800000;0.269246;24.800000;-0.126234;24.800000;-0.144743;24.800000;-0.144743;24.800000;0.406132
24.900000;0.329966;24.900000;-0.236489;24.900000;0.791758;24.900000;-0.078164;24.900000;-0.325571;24.900000;0.466320;24.900000;-0.531567;24.900000;-0.363255;24.900000;1.486044;24.900000;0.265384;24.900000;0.279099;24.900000;0.257261;24.900000;-0.122639;24.900000;-0.164317;24.900000;-0.164317;24.900000;0.468317
25.000000;0.250337;25.000000;-0.212254;25.000000;0.747283;25.000000;-0.077365;25.000000;-0.311190;25.000000;0.421845;25.000000;-0.510129;25.000000;-0.375106;25.000000;1.218796;25.000000;0.172040;25.000000;0.284026;25.000000;0.260058;25.000000;-0.144077;25.000000;-0.194144;25.000000;-0.194144;25.000000;0.570982
25.100000;0.226502;25.100000;-0.201468;25.100000;0.634365;25.100000;-0.101333;25.100000;-0.292282;25.100000;0.434362;25.100000;-0.482831;25.100000;-0.433296;25.100000;0.890028;25.100000;0.127432;25.100000;0.268846;25.100000;0.284559;25.100000;-0.145009;25.100000;-0.156061;25.100000;-0.156061;25.100000;0.603339
25.200000;0.211455;25.200000;-0.174837;25.200000;0.535961;25.200000;-0.083357;25.200000;-0.330498;25.200000;0.436359;25.200000;-0.486027;25.200000;-0.386691;25.200000;0.622114;25.200000;0.141547;25.200000;0.270178;25.200000;0.230097;25.200000;-0.173505;25.200000;-0.197074;25.200000;-0.197074;25.200000;0.661130
25.300000;0.194810;25.300000;-0.180829;25.300000;0.474708;25.300000;-0.079629;25.300000;-0.313188;25.300000;0.474575;25.300000;-0.481899;25.300000;-0.425839;25.300000;0.348341;25.300000;0.183625;25.300000;0.271909;25.300000;0.278167;25.300000;-0.152999;25.300000;-0.164184;25.300000;-0.164184;25.300000;0.620916
25.400000;0.210390;25.400000;-0.178565;25.400000;0.399208;25.400000;-0.093876;25.400000;-0.317449;25.400000;0.492818;25.400000;-0.475907;25.400000;-0.393615;25.400000;0.141414;25.400000;0.250737;25.400000;0.305198;25.400000;0.222640;25.400000;-0.118777;25.400000;-0.201335;25.400000;-0.201335;25.400000;0.582566
25.500000;0.230230;25.500000;-0.203466;25.500000;0.360858;25.500000;-0.093077;25.500000;-0.299073;25.500000;0.622248;25.500000;-0.482432;25.500000;-0.461393;25.500000;0.001864;25.500000;0.378568;25.500000;0.273773;25.500000;0.287089;25.500000;-0.160189;25.500000;-0.139150;25.500000;-0.139150;25.500000;0.505202
25.600000;0.264985;25.600000;-0.172706;25.600000;0.290817;25.600000;-0.068443;25.600000;-0.343548;25.600000;0.674579;25.600000;-0.498411;25.600000;-0.435294;25.600000;-0.111986;25.600000;0.541953;25.600000;0.275504;25.600000;0.255530;25.600000;-0.203466;25.600000;-0.144610;25.600000;-0.144610;25.600000;0.405999
25.700000;0.318115;25.700000;-0.172307;25.700000;0.268047;25.700000;-0.091480;25.700000;-0.304532;25.700000;0.761930;25.700000;-0.487358;25.700000;-0.395479;25.700000;-0.083890;25.700000;0.753009;25.700000;0.309726;25.700000;0.263520;25.700000;-0.155928;25.700000;-0.131161;25.700000;-0.131161;25.700000;0.364853
25.800000;0.369514;25.800000;-0.273640;25.800000;0.245677;25.800000;-0.099469;25.800000;-0.324772;25.800000;0.812264;25.800000;-0.486426;25.800000;-0.462857;25.800000;0.003995;25.800000;1.005743;25.800000;0.277901;25.800000;0.262188;25.800000;-0.157260;25.800000;-0.139017;25.800000;-0.139017;25.800000;0.329300
25.900000;0.478836;25.900000;-0.188552;25.900000;0.250470;25.900000;-0.069109;25.900000;-0.296942;25.900000;0.870188;25.900000;-0.488291;25.900000;-0.392683;25.900000;0.156727;25.900000;1.261273;25.900000;0.277901;25.900000;0.267648;25.900000;-0.166847;25.900000;-0.174970;25.900000;-0.174970;25.900000;0.288154
;;26.000000;-0.255663;26.000000;0.282295;26.000000;-0.052997;26.000000;-0.332629;26.000000;0.873251;26.000000;-0.495348;26.000000;-0.390686;26.000000;0.380566;26.000000;1.537310;26.000000;0.263387;26.000000;0.241016;26.000000;-0.143145;26.000000;-0.173505;26.000000;-0.173505;26.000000;0.356864
;;26.100000;-0.256862;26.100000;0.347143;26.100000;-0.102931;26.100000;-0.304532;26.100000;0.845687;26.100000;-0.476573;26.100000;-0.408529;26.100000;0.678573;26.100000;1.748232;26.100000;0.282295;26.100000;0.255663;26.100000;-0.174703;26.100000;-0.165249;26.100000;-0.165249;26.100000;0.367649
;;26.200000;-0.266849;26.200000;0.404002;26.200000;-0.086286;26.200000;-0.309193;26.200000;0.750079;26.200000;-0.513591;26.200000;-0.444615;26.200000;0.969524;26.200000;1.797101;26.200000;0.277368;26.200000;0.240483;26.200000;-0.134223;26.200000;-0.171108;26.200000;-0.171108;26.200000;0.418915
;;26.300000;-0.239951;26.300000;0.504403;26.300000;-0.072971;26.300000;-0.331564;26.300000;0.712129;26.300000;-0.526640;26.300000;-0.357529;26.300000;1.264735;26.300000;1.646499;26.300000;0.290551;26.300000;0.263520;26.300000;-0.115714;26.300000;-0.161121;26.300000;-0.161121;26.300000;0.557932
;;26.400000;-0.285491;26.400000;0.559930;26.400000;-0.091480;26.400000;-0.318780;26.400000;0.669652;26.400000;-0.480567;26.400000;-0.332895;26.400000;1.459412;26.400000;1.415204;26.400000;0.281363;26.400000;0.271376;26.400000;-0.149536;26.400000;-0.142213;26.400000;-0.142213;26.400000;0.584830
;;26.500000;-0.266716;26.500000;0.631702;26.500000;-0.080694;26.500000;-0.307196;26.500000;0.552739;26.500000;-0.473776;26.500000;-0.431832;26.500000;1.526524;26.500000;1.129447;26.500000;0.278833;26.500000;0.247141;26.500000;-0.246209;26.500000;-0.207327;26.500000;-0.207327;26.500000;0.603073
;;26.600000;-0.231828;26.600000;0.712928;26.600000;-0.087219;26.600000;-0.327835;26.600000;0.492818;26.600000;-0.482432;26.600000;-0.424108;26.600000;1.349956;26.600000;0.869256;26.600000;0.262987;26.600000;0.229298;26.600000;-0.137153;26.600000;-0.150735;26.600000;-0.150735;26.600000;0.622114
;;26.700000;-0.264585;26.700000;0.767257;26.700000;-0.065114;26.700000;-0.309060;26.700000;0.462058;26.700000;-0.486959;26.700000;-0.363388;26.700000;1.084706;26.700000;0.647015;26.700000;0.286689;26.700000;0.232094;26.700000;-0.098404;26.700000;-0.167912;26.700000;-0.167912;26.700000;0.592553
;;26.800000;-0.236356;26.800000;0.776178;26.800000;-0.082957;26.800000;-0.305465;26.800000;0.437957;26.800000;-0.484163;26.800000;-0.468051;26.800000;0.780306;26.800000;0.444215;26.800000;0.286423;26.800000;0.247275;26.800000;-0.186022;26.800000;-0.108391;26.800000;-0.108391;26.800000;0.519716
;;26.900000;-0.259126;26.900000;0.825580;26.900000;-0.081626;26.900000;-0.332762;26.900000;0.430500;26.900000;-0.507865;26.900000;-0.372576;26.900000;0.491087;26.900000;0.324639;26.900000;0.268979;26.900000;0.232893;26.900000;-0.132093;26.900000;-0.182693;26.900000;-0.182693;26.900000;0.428369
;;27.000000;-0.234092;27.000000;0.818789;27.000000;-0.071106;27.000000;-0.327302;27.000000;0.498144;27.000000;-0.499076;27.000000;-0.384028;27.000000;0.224105;27.000000;0.230896;27.000000;0.283760;27.000000;0.238886;27.000000;-0.127832;27.000000;-0.167779;27.000000;-0.167779;27.000000;0.372576
;;27.100000;-0.211322;27.100000;0.746085;27.100000;-0.080694;27.100000;-0.327302;27.100000;0.551408;27.100000;-0.501074;27.100000;-0.361524;27.100000;0.052597;27.100000;0.153931;27.100000;0.262455;27.100000;0.225703;27.100000;-0.172972;27.100000;-0.155662;27.100000;-0.155662;27.100000;0.316783
;;27.200000;-0.251802;27.200000;0.677375;27.200000;-0.076699;27.200000;-0.301869;27.200000;0.623446;27.200000;-0.478703;27.200000;-0.390020;27.200000;-0.011185;27.200000;0.143811;27.200000;0.277368;27.200000;0.259259;27.200000;-0.152732;27.200000;-0.182959;27.200000;-0.182959;27.200000;0.321177
;;27.300000;-0.225037;27.300000;0.599344;27.300000;-0.078830;27.300000;-0.302935;27.300000;0.643287;27.300000;-0.507332;27.300000;-0.405067;27.300000;-0.048336;27.300000;0.175103;27.300000;0.269645;27.300000;0.265917;27.300000;-0.151534;27.300000;-0.160056;27.300000;-0.160056;27.300000;0.357396
;;27.400000;-0.216515;27.400000;0.513724;27.400000;-0.102265;27.400000;-0.315185;27.400000;0.723581;27.400000;-0.473643;27.400000;-0.364054;27.400000;-0.052464;27.400000;0.236089;27.400000;0.276569;27.400000;0.226369;27.400000;-0.139683;27.400000;-0.189351;27.400000;-0.189351;27.400000;0.406798
;;27.500000;-0.179231;27.500000;0.444215;27.500000;-0.082824;27.500000;-0.332762;27.500000;0.799747;27.500000;-0.480301;27.500000;-0.388422;27.500000;0.089615;27.500000;0.361258;27.500000;0.288953;27.500000;0.263120;27.500000;-0.163385;27.500000;-0.136487;27.500000;-0.136487;27.500000;0.481100
;;27.600000;-0.220909;27.600000;0.378435;27.600000;-0.087352;27.600000;-0.320778;27.600000;0.809734;27.600000;-0.469116;27.600000;-0.380699;27.600000;0.254998;27.600000;0.525042;27.600000;0.273507;27.600000;0.248872;27.600000;-0.193745;27.600000;-0.193612;27.600000;-0.193612;27.600000;0.510794
;;27.700000;-0.210257;27.700000;0.331164;27.700000;-0.073104;27.700000;-0.343548;27.700000;0.839428;27.700000;-0.477771;27.700000;-0.431432;27.700000;0.499210;27.700000;0.695485;27.700000;0.260058;27.700000;0.228766;27.700000;-0.151534;27.700000;-0.181761;27.700000;-0.181761;27.700000;0.595483
;;27.800000;-0.204398;27.800000;0.278966;27.800000;-0.082691;27.800000;-0.318115;27.800000;0.798549;27.800000;-0.502139;27.800000;-0.468716;27.800000;0.773915;27.800000;0.899216;27.800000;0.288287;27.800000;0.244878;27.800000;-0.188019;27.800000;-0.209591;27.800000;-0.209591;27.800000;0.615057
;;27.900000;-0.222241;27.900000;0.267381;27.900000;-0.047937;27.900000;-0.314919;27.900000;0.789627;27.900000;-0.509330;27.900000;-0.433163;27.900000;1.044092;27.900000;1.210274;27.900000;0.262987;27.900000;0.251402;27.900000;-0.150602;27.900000;-0.162453;27.900000;-0.162453;27.900000;0.569916
;;28.000000;-0.204531;28.000000;0.264718;28.000000;-0.096939;28.000000;-0.328368;28.000000;0.684033;28.000000;-0.510528;28.000000;-0.341684;28.000000;1.355948;28.000000;1.494433;28.000000;0.280031;28.000000;0.246742;28.000000;-0.096140;28.000000;-0.191614;28.000000;-0.191614;28.000000;0.606135
;;28.100000;-0.232094;28.100000;0.293747;28.100000;-0.077099;28.100000;-0.313454;28.100000;0.636362;28.100000;-0.512392;28.100000;-0.410526;28.100000;1.518135;28.100000;1.704556;28.100000;0.288687;28.100000;0.270710;28.100000;-0.147939;28.100000;-0.172307;28.100000;-0.172307;28.100000;0.503204
;;28.200000;-0.197340;28.200000;0.309859;28.200000;-0.091213;28.200000;-0.333161;28.200000;0.578838;28.200000;-0.393083;28.200000;-0.475108;28.200000;1.403220;28.200000;1.716807;28.200000;0.261256;28.200000;0.261656;28.200000;-0.156594;28.200000;-0.181894;28.200000;-0.181894;28.200000;0.456066
;;28.300000;-0.210922;28.300000;0.374440;28.300000;-0.080028;28.300000;-0.317848;28.300000;0.529037;28.300000;-0.113318;28.300000;-0.339553;28.300000;1.260874;28.300000;1.723731;28.300000;0.261522;28.300000;0.239152;28.300000;-0.157659;28.300000;-0.192547;28.300000;-0.192547;28.300000;0.386691
;;28.400000;-0.195609;28.400000;0.458596;28.400000;-0.076566;28.400000;-0.341950;28.400000;0.521181;28.400000;0.203599;28.400000;-0.412657;28.400000;0.948219;28.400000;1.487908;28.400000;0.258593;28.400000;0.259126;28.400000;-0.128498;28.400000;-0.159257;28.400000;-0.159257;28.400000;0.369647
;;28.500000;-0.239152;28.500000;0.500408;28.500000;-0.079629;28.500000;-0.305997;28.500000;0.476040;28.500000;0.488690;28.500000;-0.400406;28.500000;0.669652;28.500000;1.189900;28.500000;0.277235;28.500000;0.259259;28.500000;-0.159790;28.500000;-0.161388;28.500000;-0.161388;28.500000;0.333428
;;28.600000;-0.236356;28.600000;0.572979;28.600000;-0.103996;28.600000;-0.278433;28.600000;0.496147;28.600000;0.575243;28.600000;-0.399474;28.600000;0.383628;28.600000;0.933172;28.600000;0.287755;28.600000;0.234624;28.600000;-0.226635;28.600000;-0.182693;28.600000;-0.182693;28.600000;0.360459
;;28.700000;-0.253133;28.700000;0.640757;28.700000;-0.080427;28.700000;-0.334094;28.700000;0.511860;28.700000;0.683500;28.700000;-0.448210;28.700000;0.174038;28.700000;0.715991;28.700000;0.276037;28.700000;0.267115;28.700000;-0.141680;28.700000;-0.158991;28.700000;-0.158991;28.700000;0.380433
;;28.800000;-0.242614;28.800000;0.726777;28.800000;-0.062185;28.800000;-0.312788;28.800000;0.575642;28.800000;0.695351;28.800000;-0.428503;28.800000;0.033556;28.800000;0.519316;28.800000;0.283760;28.800000;0.256196;28.800000;-0.054062;28.800000;-0.170442;28.800000;-0.170442;28.800000;0.394414
;;28.900000;-0.233426;28.900000;0.755406;28.900000;-0.083490;28.900000;-0.303867;28.900000;0.598679;28.900000;0.721184;28.900000;-0.329300;28.900000;-0.063117;28.900000;0.349540;28.900000;0.283360;28.900000;0.251003;28.900000;-0.159657;28.900000;-0.171508;28.900000;-0.171508;28.900000;0.477105
;;29.000000;-0.225703;29.000000;0.762463;29.000000;-0.076965;29.000000;-0.332762;29.000000;0.697216;29.000000;0.845420;29.000000;-0.459795;29.000000;-0.019707;29.000000;0.248606;29.000000;0.274039;29.000000;0.249139;29.000000;-0.168179;29.000000;-0.174970;29.000000;-0.174970;29.000000;0.539157
;;29.100000;-0.221309;29.100000;0.792157;29.100000;-0.080694;29.100000;-0.324772;29.100000;0.730239;29.100000;0.830906;29.100000;-0.401738;29.100000;0.023303;29.100000;0.186022;29.100000;0.277102;29.100000;0.245277;29.100000;-0.160988;29.100000;-0.165249;29.100000;-0.165249;29.100000;0.607467
;;29.200000;-0.274838;29.200000;0.745818;29.200000;-0.104263;29.200000;-0.323308;29.200000;0.795486;29.200000;0.600809;29.200000;-0.457265;29.200000;0.144343;29.200000;0.162053;29.200000;0.273507;29.200000;0.246476;29.200000;-0.137419;29.200000;-0.151001;29.200000;-0.151001;29.200000;0.612261
;;29.300000;-0.202400;29.300000;0.687495;29.300000;-0.093477;29.300000;-0.313587;29.300000;0.818123;29.300000;0.468716;29.300000;-0.443549;29.300000;0.374973;29.300000;0.172706;29.300000;0.296277;29.300000;0.259525;29.300000;-0.106660;29.300000;-0.187620;29.300000;-0.187620;29.300000;0.579903
;;29.400000;-0.276037;29.400000;0.613992;29.400000;-0.071905;29.400000;-0.290018;29.400000;0.823316;29.400000;0.389887;29.400000;-0.375905;29.400000;0.604937;29.400000;0.240350;29.400000;0.284292;29.400000;0.269778;29.400000;-0.139683;29.400000;-0.184158;29.400000;-0.184158;29.400000;0.518917
;;29.500000;-0.202400;29.500000;0.555802;29.500000;-0.083623;29.500000;-0.309992;29.500000;0.787896;29.500000;0.363921;29.500000;-0.393615;29.500000;0.881373;29.500000;0.332496;29.500000;0.279898;29.500000;0.276436;29.500000;-0.173372;29.500000;-0.157659;29.500000;-0.157659;29.500000;0.491486
;;29.600000;-0.233160;29.600000;0.488557;29.600000;-0.088017;29.600000;-0.312921;29.600000;0.698015;29.600000;0.293480;29.600000;-0.395613;29.600000;1.218929;29.600000;0.462991;29.600000;0.276569;29.600000;0.282828;29.600000;-0.135422;29.600000;-0.157127;29.600000;-0.157127;29.600000;0.379367
;;29.700000;-0.207327;29.700000;0.402803;29.700000;-0.096673;29.700000;-0.325305;29.700000;0.686163;29.700000;0.196541;29.700000;-0.411725;29.700000;1.392567;29.700000;0.675378;29.700000;0.278433;29.700000;0.277102;29.700000;-0.137286;29.700000;-0.191881;29.700000;-0.191881;29.700000;0.375772
;;29.800000;-0.233959;29.800000;0.337822;29.800000;-0.089482;29.800000;-0.324373;29.800000;0.619185;29.800000;0.122372;29.800000;-0.387490;29.800000;1.487775;29.800000;0.875647;29.800000;0.259126;29.800000;0.220243;29.800000;-0.157925;29.800000;-0.175236;29.800000;-0.175236;29.800000;0.371111
;;29.900000;-0.233559;29.900000;0.318381;29.900000;-0.080028;29.900000;-0.298674;29.900000;0.565522;29.900000;0.125035;29.900000;-0.351404;29.900000;1.377520;29.900000;1.130512;29.900000;0.311457;29.900000;0.286423;29.900000;-0.168445;29.900000;-0.154996;29.900000;-0.154996;29.900000;0.358994
;;30.000000;-0.212121;30.000000;0.288021;30.000000;-0.082558;30.000000;-0.315851;30.000000;0.527306;30.000000;0.099203;30.000000;-0.385892;30.000000;1.123455;30.000000;1.414804;30.000000;0.316783;30.000000;0.305065;30.000000;-0.145275;30.000000;-0.169244;30.000000;-0.169244;30.000000;0.364587
;;30.100000;-0.207727;30.100000;0.271376;30.100000;-0.077232;30.100000;-0.306530;30.100000;0.546081;30.100000;0.111187;30.100000;-0.425839;30.100000;0.791225;30.100000;1.668737;30.100000;0.297475;30.100000;0.265118;30.100000;-0.148738;30.100000;-0.161654;30.100000;-0.161654;30.100000;0.403336
;;30.200000;-0.251669;30.200000;0.291350;30.200000;-0.065381;30.200000;-0.329433;30.200000;0.520515;30.200000;0.105062;30.200000;-0.408928;30.200000;0.569118;30.200000;1.756355;30.200000;0.267248;30.200000;0.275238;30.200000;-0.170842;30.200000;-0.187620;30.200000;-0.187620;30.200000;0.452072
;;30.300000;-0.207460;30.300000;0.306130;30.300000;-0.094809;30.300000;-0.310125;30.300000;0.510395;30.300000;0.099336;30.300000;-0.463656;30.300000;0.329433;30.300000;1.701760;30.300000;0.254332;30.300000;0.265517;30.300000;-0.150335;30.300000;-0.167513;30.300000;-0.167513;30.300000;0.515588
;;30.400000;-0.235290;30.400000;0.369247;30.400000;-0.093477;30.400000;-0.325039;30.400000;0.559796;30.400000;-0.062851;30.400000;-0.349673;30.400000;0.121307;30.400000;1.509879;30.400000;0.278433;30.400000;0.245277;30.400000;-0.184690;30.400000;-0.164317;30.400000;-0.164317;30.400000;0.574710
;;30.500000;-0.227567;30.500000;0.421578;30.500000;-0.079096;30.500000;-0.314652;30.500000;0.583232;30.500000;-0.334094;30.500000;-0.349007;30.500000;0.001731;30.500000;1.235307;30.500000;0.254731;30.500000;0.235024;30.500000;-0.111853;30.500000;-0.172307;30.500000;-0.172307;30.500000;0.604804
;;30.600000;-0.245543;30.600000;0.494416;30.600000;-0.094809;30.600000;-0.311723;30.600000;0.650078;30.600000;-0.409994;30.600000;-0.453803;30.600000;-0.045540;30.600000;0.995090;30.600000;0.276836;30.600000;0.286822;30.600000;-0.151268;30.600000;-0.178964;30.600000;-0.178964;30.600000;0.588026
;;30.700000;-0.220643;30.700000;0.559397;30.700000;-0.068710;30.700000;-0.324906;30.700000;0.683767;30.700000;-0.365918;30.700000;-0.384427;30.700000;-0.058723;30.700000;0.762862;30.700000;0.290018;30.700000;0.256063;30.700000;-0.101333;30.700000;-0.156061;30.700000;-0.156061;30.700000;0.537692
;;30.800000;-0.258060;30.800000;0.629571;30.800000;-0.080827;30.800000;-0.317848;30.800000;0.701343;30.800000;-0.304666;30.800000;-0.349274;30.800000;0.094942;30.800000;0.543418;30.800000;0.258460;30.800000;0.258593;30.800000;-0.118511;30.800000;-0.152466;30.800000;-0.152466;30.800000;0.489489
;;30.900000;-0.220643;30.900000;0.705072;30.900000;-0.073903;30.900000;-0.314386;30.900000;0.727709;30.900000;-0.270977;30.900000;-0.446479;30.900000;0.239285;30.900000;0.391085;30.900000;0.293614;30.900000;0.262721;30.900000;-0.181761;30.900000;-0.149403;30.900000;-0.149403;30.900000;0.411192
;;31.000000;-0.245144;31.000000;0.777510;31.000000;-0.087352;31.000000;-0.331164;31.000000;0.768322;31.000000;-0.270444;31.000000;-0.395613;31.000000;0.453936;31.000000;0.264319;31.000000;0.292815;31.000000;0.265783;31.000000;-0.168312;31.000000;-0.170442;31.000000;-0.170442;31.000000;0.395479
;;31.100000;-0.230097;31.100000;0.768588;31.100000;-0.054994;31.100000;-0.306796;31.100000;0.745685;31.100000;-0.242481;31.100000;-0.410659;31.100000;0.720119;31.100000;0.202933;31.100000;0.258193;31.100000;0.234624;31.100000;-0.123438;31.100000;-0.210922;31.100000;-0.210922;31.100000;0.341550
;;31.200000;-0.237687;31.200000;0.777909;31.200000;-0.059122;31.200000;-0.321044;31.200000;0.725445;31.200000;-0.221042;31.200000;-0.352869;31.200000;1.010270;31.200000;0.182560;31.200000;0.275637;31.200000;0.236489;31.200000;-0.175902;31.200000;-0.160722;31.200000;-0.160722;31.200000;0.378835
;;31.300000;-0.207327;31.300000;0.716523;31.300000;-0.096406;31.300000;-0.309592;31.300000;0.744220;31.300000;-0.147273;31.300000;-0.360459;31.300000;1.258477;31.300000;0.172706;31.300000;0.269379;31.300000;0.261522;31.300000;-0.159257;31.300000;-0.174703;31.300000;-0.174703;31.300000;0.386158
;;31.400000;-0.203998;31.400000;0.747949;31.400000;-0.069375;31.400000;-0.322109;31.400000;0.680171;31.400000;-0.047804;31.400000;-0.422777;31.400000;1.441969;31.400000;0.231296;31.400000;0.255397;31.400000;0.264186;31.400000;-0.145542;31.400000;-0.150335;31.400000;-0.150335;31.400000;0.443683
;;31.500000;-0.249671;31.500000;0.641689;31.500000;-0.075501;31.500000;-0.310125;31.500000;0.628772;31.500000;-0.026898;31.500000;-0.356997;31.500000;1.470464;31.500000;0.318647;31.500000;0.279499;31.500000;0.243280;31.500000;-0.163651;31.500000;-0.160056;31.500000;-0.160056;31.500000;0.462724
